Risk_Flag,Interest_Revenue,Sampling_Weight,Application_Date,Age,Income,Debt_Ratio,Nb_Borrowers,Region,Bank_Relationship,Loan_Amt,Loan_Amt_Req,LTV,FICO_Score,Prior_Custom_Score,Current_Custom_Score,CB_Age_Oldest_TL,CB_Age_Newest_TL,CB_Avg_Mos_File,CB_Nb_Sat_TL,CB_Nb_60_Plus_TL,CB_Nb_90_Plus_TL,CB_Pct_Sat_TL,CB_Mos_Since_Dlq,CB_Max_Dlq_12_Mos,CB_Max_Dlq_Ever,CB_Nb_Total_TL,CB_Nb_TL_Open_12,CB_Pct_IL_TL,CB_Nb_Inq_6_Mos,CB_Nb_Inq_6_Mos_excl_7_Days,CB_Rev_Util,CB_IL_Util,CB_Nb_Rev_TL_w_Bal,CB_Nb_IL_TL_w_Bal,CB_Nb_Rev_Tl_75_Pct_Limit,CB_Pct_TL_w_Bal
1,0,48.4082,20101201,59,5000,19,1,REG4,M_Open,165939,63500,89,741,237,258,148,40,93,13,0,0,92,43,6,6,13,0,77,2,2,0,.,0,1,0,50
0,1037,1,20110201,68,9647,21,2,REG4,M_Ever,221378,100000,87,734,228,246,342,3,134,10,0,0,80,16,6,6,10,1,30,1,1,39,.,3,1,0,80
1,2415,48.4082,20100801,41,8267,28,2,REG4,O_Open,225000,55000,100,624,181,215,142,10,56,31,0,0,94,3,4,6,32,1,50,2,2,76,49,3,2,2,63
0,478.43,1,20101001,42,4294,45,2,REG4,M_Open,72541,9000,100,707,239,234,168,6,75,25,0,0,100,999,7,8,25,2,52,0,0,91,66,3,3,1,75
0,59.5,1,20100801,59,4583,40,1,REG4,M_Ever,505987,50000,21,778,273,262,357,6,88,20,0,0,100,999,7,8,20,3,30,0,0,2,.,2,1,0,25
1,403.5,48.4082,20100601,37,5583,16,2,REG4,O_Open,48300,38001,79,681,237,248,137,4,85,24,0,0,88,10,4,6,24,2,38,1,1,15,68,7,3,0,85
1,253.55,48.4082,20110201,34,9167,23,1,REG4,O_Open,236000,5000,92,696,207,218,179,2,59,25,0,0,96,46,6,6,28,7,29,2,2,39,85,4,4,1,73
1,1255.96,48.4082,20120101,56,2417,42,1,REG4,M_Ever,87067,25000,100,682,226,238,261,10,100,22,0,0,95,10,4,6,22,1,32,0,0,57,.,7,1,2,89
1,867.65,48.4082,20110701,61,2583,46,1,REG4,O_Open,93060,17200,97,746,263,247,264,9,81,18,0,0,100,999,7,8,18,2,39,0,0,22,89,2,2,0,57
0,1025.97,1,20100901,38,6667,22,1,REG4,M_Ever,170000,20000,95,696,233,222,152,4,68,36,0,0,100,999,7,8,38,4,44,2,2,57,88,6,3,1,82
1,258.74,48.4082,20110801,30,3583,23,1,REG4,O_Open,118000,5000,91,658,168,144,106,2,52,7,3,3,73,64,6,3,11,1,36,4,4,90,99,1,2,1,75
0,353,1,20100301,31,5001,35,2,REG4,NA,127500,12750,90,795,252,240,151,6,58,5,0,0,100,999,7,8,6,3,17,2,2,14,97,1,1,0,50
1,1516.5,48.4082,20100701,56,26750,14,2,REG4,M_Open,150000,90000,109,688,222,209,259,3,47,21,0,0,100,999,7,8,21,5,19,2,2,55,.,1,3,1,80
0,221.5,1,20110501,38,33333,8,1,REG4,M_Open,125000,87000,70,721,257,246,192,1,67,36,0,0,100,999,7,8,37,4,35,2,1,5,.,4,2,1,60
0,673,1,20110101,30,5940,30,2,REG4,M_Open,96000,18600,97,717,225,216,129,1,48,22,0,0,100,999,7,8,23,5,61,0,0,46,95,2,6,0,80
0,109.84,1,20100601,31,0,.,1,REG4,NA,0,11300,90,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
0,1138.5,1,20110901,49,4000,48,1,REG4,O_Open,133100,27500,73,645,191,224,340,3,86,21,1,0,91,2,3,5,23,3,17,2,2,50,64,6,2,3,67
0,365.5,1,20111201,29,2184,32,1,REG4,O_Open,72472,10400,100,702,222,236,103,9,58,16,2,0,89,59,6,5,19,1,6,1,1,14,.,2,.,1,18
0,141,1,20100601,61,7708,32,2,REG4,M_Open,212553,40000,97,776,270,263,321,10,104,10,0,0,100,999,7,8,11,1,45,0,0,2,.,4,1,2,83
0,388.5,1,20110201,42,10833,41,1,REG4,M_Open,400000,115460,80,645,214,216,178,5,67,28,0,0,80,5,4,6,30,3,30,2,2,21,79,2,4,1,46
1,1639,48.4082,20110201,68,3662,21,2,REG4,O_Open,52029,50000,96,757,233,269,215,7,112,11,1,0,92,53,6,5,13,1,54,0,0,29,35,1,2,0,60
1,272,48.4082,20110701,41,6834,33,2,REG4,O_Open,232518,90000,80,754,248,250,191,9,77,31,0,0,90,22,6,6,31,1,16,1,1,7,82,4,1,0,42
1,243,48.4082,20110601,40,10373,36,2,REG4,O_Ever,600000,45000,83,747,246,248,188,11,71,36,0,0,100,999,7,8,36,2,39,7,7,15,.,1,1,0,25
1,78.5,48.4082,20110601,39,8750,17,1,REG4,M_Open,200145,15000,86,725,243,254,188,0,71,47,0,0,98,40,6,6,49,6,10,1,1,2,45,15,2,0,53
0,120,1,20100501,55,16250,17,2,REG4,M_Open,300000,100000,33,784,270,262,301,7,92,19,0,0,100,999,7,8,19,1,21,1,1,8,.,2,1,0,33
1,257.5,48.4082,20111001,57,1102,17,1,REG4,NA,30327,6000,20,731,217,246,207,40,87,4,1,0,80,27,6,5,5,0,0,0,0,31,.,1,.,0,50
1,480,48.4082,20111101,47,23333,9,2,REG4,O_Open,325001,70000,50,738,268,263,256,11,79,42,0,0,100,999,7,8,44,1,23,0,0,17,54,8,3,1,52
1,106,48.4082,20100901,34,7917,25,2,REG4,NA,231624,30000,89,766,260,247,140,10,60,23,0,0,100,999,7,8,23,1,26,0,0,4,88,3,2,0,45
1,0,48.4082,20111201,44,4623,32,1,REG4,NA,150899,19000,99,691,208,212,51,11,36,8,0,0,100,999,7,8,8,1,75,1,1,.,74,.,2,.,100
0,131,1,20100401,27,1801,47,1,REG4,NA,99780,16250,87,704,247,231,129,9,63,14,0,0,100,999,7,8,14,3,36,1,1,29,99,4,3,1,82
0,2540.69,1,20100301,38,5667,41,2,REG4,NA,193089,50000,90,722,242,238,212,10,86,28,0,0,100,999,7,8,28,1,50,0,0,55,78,1,2,0,75
0,1886.5,1,20100401,35,13333,28,2,REG4,NA,349253,75000,93,646,205,227,137,23,90,13,0,0,71,7,4,6,14,0,7,1,1,44,.,4,.,3,67
1,337.45,48.4082,20111101,40,0,.,2,REG4,NA,0,22300,90,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1,375,48.4082,20110901,27,6433,27,2,REG4,NA,175001,31500,100,701,207,219,86,6,45,15,0,0,87,25,6,6,16,3,38,2,2,33,.,4,.,0,67
0,634.5,1,20101001,26,4994,45,2,REG4,NA,150000,20000,85,636,195,205,86,6,46,16,0,0,94,43,6,6,16,4,63,1,1,76,92,4,5,1,90
0,2468,1,20100701,54,26667,17,2,REG4,M_Open,400001,56300,80,631,191,206,291,6,128,27,4,4,90,3,2,3,31,2,23,1,1,42,59,2,3,1,67
0,426.5,1,20100601,32,6250,23,1,REG4,NA,115000,15000,100,732,260,247,159,3,79,39,0,0,100,999,7,8,40,1,48,1,1,23,84,6,4,1,83
0,1391.5,1,20100701,23,6875,11,2,REG4,NA,144749,50000,35,654,184,192,45,1,19,10,0,0,100,999,7,8,11,3,18,1,1,77,93,6,2,2,100
0,588.7,1,20100401,45,6108,16,2,REG4,NA,85121,11000,99,700,214,233,172,1,62,14,0,0,93,11,4,6,15,1,60,2,2,24,61,4,4,1,89
0,1015,1,20100501,46,10958,19,2,REG4,NA,103000,30000,100,639,214,215,288,4,100,36,0,0,97,11,4,6,37,5,51,3,3,65,76,6,11,2,95
1,916.5,48.4082,20101001,35,7750,23,1,REG4,NA,122727,25000,90,663,213,209,124,2,53,44,0,0,96,27,6,6,45,4,33,3,3,46,91,5,4,1,82
0,903.5,1,20100901,36,10000,29,1,REG4,NA,394902,45000,80,643,209,203,133,6,53,10,0,0,80,5,4,6,10,1,20,1,1,0,.,1,1,0,60
1,206,48.4082,20110401,36,11667,21,2,REG4,NA,31491,22000,70,695,237,248,208,20,83,25,0,0,85,13,6,6,26,0,35,1,1,10,65,3,2,1,45
0,1864.04,1,20100801,42,5167,40,2,REG4,NA,310000,37000,90,554,161,189,176,15,83,11,1,0,57,1,3,5,14,0,50,2,2,104,.,3,1,2,100
1,951,48.4082,20100601,40,9000,23,1,REG4,NA,231000,52300,90,739,246,249,205,3,82,15,0,0,93,52,6,6,15,1,20,0,0,26,.,2,1,1,44
0,985.59,1,20110701,35,11667,16,1,REG4,NA,200000,19434,100,718,239,246,176,5,81,22,0,0,100,999,7,8,25,2,60,1,1,63,23,2,3,0,83
1,0,48.4082,20110601,43,6300,28,2,REG4,NA,178640,50000,86,776,256,265,219,3,97,12,0,0,92,64,6,6,12,1,25,2,2,0,43,0,1,0,25
0,338,1,20101001,35,9833,17,2,REG4,NA,176068,33500,90,710,199,221,164,48,89,9,1,0,73,12,6,5,11,0,45,0,0,53,.,1,1,.,40
0,425.79,1,20111001,42,5200,30,2,REG4,NA,260634,7600,60,636,182,166,207,12,94,20,1,1,81,3,4,4,21,0,10,1,1,89,.,9,1,4,100
1,256,48.4082,20110401,60,4250,50,1,REG4,NA,75691,13200,58,766,251,269,394,2,106,23,0,0,92,33,5,6,25,1,40,0,0,11,66,5,4,0,75
1,592,48.4082,20110601,42,30411,14,1,REG4,M_Open,484000,48000,99,706,243,250,208,22,81,28,0,0,90,20,6,6,29,0,28,1,1,19,76,3,2,0,38
0,875.5,1,20100501,50,4500,44,1,REG4,NA,194140,19000,98,692,225,235,245,9,72,16,0,0,83,38,6,6,18,2,39,3,3,32,56,3,5,0,62
1,549,48.4082,20100401,59,12470,21,2,REG4,NA,183657,100000,89,707,233,241,348,8,102,12,0,0,83,4,4,6,12,1,33,0,0,28,.,4,2,0,75
0,170,1,20101201,45,2317,36,1,REG4,NA,49742,8000,72,621,213,225,263,2,88,24,1,1,96,3,4,6,26,3,62,0,0,25,68,5,4,.,90
0,105.5,1,20101101,31,5980,46,2,REG4,NA,265001,26500,88,744,244,237,114,3,49,21,0,0,100,999,7,8,21,3,33,3,3,3,50,3,4,0,44
1,1284.32,48.4082,20101001,33,4334,27,2,REG4,NA,128001,25600,100,705,215,231,186,7,73,30,1,0,87,27,6,5,31,1,19,1,1,69,25,3,2,1,56
1,567,48.4082,20110101,50,4000,25,1,REG4,NA,57723,26000,86,642,200,237,173,2,96,16,2,0,79,3,4,5,19,2,21,0,0,31,47,6,2,1,80
1,0,48.4082,20110101,50,6667,20,2,REG4,NA,152807,30000,64,799,272,263,249,22,104,12,0,0,100,999,7,8,12,0,42,0,0,0,.,0,1,0,20
1,729.13,48.4082,20110901,30,6518,24,1,REG4,M_Open,62000,14400,90,693,218,205,142,1,60,37,0,0,100,999,7,8,40,7,50,3,3,64,78,4,6,2,71
1,74,48.4082,20100501,37,7011,32,2,REG4,O_Ever,142659,25700,90,809,276,269,401,58,152,9,0,0,100,999,7,8,9,0,44,0,0,3,.,1,.,0,25
1,1119,48.4082,20110501,40,6083,21,1,REG4,O_Open,192632,40000,21,666,199,217,203,32,109,8,0,0,60,1,4,6,10,0,10,0,0,34,.,3,1,1,100
0,28,1,20100301,84,5223,9,2,REG4,NA,52278,30000,57,717,227,239,226,119,173,2,0,0,50,11,4,6,2,0,0,0,0,8,.,1,.,.,50
1,206,48.4082,20111101,34,4333,33,1,REG4,O_Open,81730,25000,100,749,245,259,160,14,76,13,0,0,92,26,6,6,13,0,46,1,1,16,64,2,3,0,71
1,605.5,48.4082,20101101,29,8000,11,1,REG4,NA,210000,17000,100,662,178,182,54,2,26,20,0,0,95,29,6,6,22,5,27,4,4,36,84,5,2,2,47
0,185,1,20110301,48,4167,20,1,REG4,M_Open,77000,20000,99,687,207,216,118,2,46,27,0,0,93,24,5,6,29,4,69,5,5,13,84,3,4,1,70
1,1584,48.4082,20100801,42,12917,24,2,REG4,M_Open,284000,91400,95,685,244,242,271,2,101,22,0,0,100,999,7,8,23,1,17,4,4,32,35,9,2,3,69
1,426.5,48.4082,20111101,43,32917,32,2,REG4,M_Open,227500,33000,95,706,243,236,152,2,71,41,0,0,100,999,6,7,44,5,57,4,4,16,94,1,3,1,83
1,507.13,48.4082,20120101,30,3000,38,2,REG4,M_Open,182845,10000,75,693,200,205,141,3,45,40,1,0,98,20,6,5,41,8,61,0,0,33,121,2,14,1,73
0,363.5,1,20100301,66,6167,30,1,REG4,O_Open,94276,89500,95,763,240,247,108,17,69,8,0,0,100,999,7,8,8,0,63,1,1,21,72,1,1,0,67
1,930.5,48.4082,20120201,42,33751,23,2,REG4,M_Open,535000,115000,86,704,254,231,192,6,74,27,0,0,100,999,7,8,27,1,41,1,1,24,.,6,4,2,59
0,555.5,1,20110201,53,5167,46,2,REG4,O_Open,317427,50000,41,737,262,257,246,1,108,21,0,0,100,999,7,8,22,2,18,2,2,18,.,7,1,2,62
1,488,48.4082,20100501,65,16667,23,1,REG4,M_Open,226820,58000,95,705,230,216,422,2,62,42,0,0,98,11,4,6,43,8,23,4,4,12,.,4,2,0,44
0,1289.81,1,20100701,38,3042,24,1,REG4,NA,64000,25000,90,643,207,168,90,2,49,17,0,0,100,999,7,8,19,3,11,4,4,97,.,9,1,4,100
1,3729.5,48.4082,20110201,47,14083,27,2,REG4,M_Ever,292000,145000,80,700,218,222,191,29,89,29,0,0,100,999,7,8,29,0,24,0,0,56,.,9,1,6,83
0,0,1,20100901,56,6583,12,2,REG4,NA,125980,12000,98,793,272,263,323,19,118,15,0,0,100,999,7,8,15,0,40,1,0,0,.,1,3,0,50
0,26.5,1,20100501,27,3833,26,2,REG4,O_Open,83000,25000,100,647,201,214,83,1,38,13,2,1,93,36,0,5,15,4,60,0,0,3,74,1,4,0,63
1,602,48.4082,20101201,38,5125,30,2,REG4,M_Open,135084,37000,100,790,268,253,206,7,83,23,0,0,100,999,7,8,25,2,44,0,0,18,89,1,2,0,60
1,122,48.4082,20110201,27,9167,27,1,REG4,M_Open,310000,50000,80,729,216,213,105,3,35,15,0,0,93,16,6,6,15,6,47,5,5,6,96,1,2,0,57
1,2390.5,48.4082,20111201,45,5917,20,2,REG4,NA,88041,79236.9,90,683,236,232,225,14,88,30,0,0,100,999,7,8,32,0,20,2,1,57,68,9,1,3,71
0,4184.11,1,20120101,51,8292,33,1,REG4,O_Ever,196120,83000,95,723,234,234,306,3,80,22,0,0,100,999,7,8,22,1,68,2,2,69,81,2,5,1,88
0,880.33,1,20100301,30,6667,18,2,REG4,O_Open,136457,17100,100,623,198,194,149,4,64,30,0,0,93,34,6,6,30,3,37,3,3,90,77,7,8,4,83
1,195.5,48.4082,20111001,31,6000,22,2,REG4,M_Open,126134,14346,100,739,240,225,116,2,38,14,0,0,100,999,7,8,16,3,13,1,1,7,100,2,2,0,44
1,491.5,48.4082,20110801,27,6917,23,2,REG4,M_Open,95000,19000,100,680,201,196,104,4,45,42,1,1,98,21,6,2,43,4,42,0,0,38,53,10,6,2,73
1,142,48.4082,20110101,39,11572,43,2,REG4,O_Open,401600,73400,80,674,219,229,180,6,73,21,1,0,82,2,4,5,22,2,45,1,1,5,70,6,7,0,81
0,604,1,20100301,36,3916,23,2,REG4,O_Open,116468,13920,80,707,197,211,118,6,41,26,2,1,96,77,6,5,27,5,56,0,0,40,47,4,3,1,88
1,147.5,48.4082,20110501,47,6000,13,2,REG4,O_Ever,78650,50000,64,803,268,262,246,5,81,9,0,0,100,999,7,8,9,1,11,0,0,10,.,2,.,0,50
0,28.5,1,20110401,39,10001,24,2,REG4,M_Open,275000,50000,100,705,238,230,222,4,96,22,1,1,83,34,6,2,23,1,30,2,2,5,92,1,2,0,43
0,835,1,20100301,53,10583,42,2,REG4,M_Ever,203170,95000,87,694,218,252,392,34,126,16,1,0,84,9,3,5,19,0,79,0,0,19,70,1,2,0,60
0,1490.5,1,20100801,28,10001,35,2,REG4,O_Open,275000,75000,93,684,230,228,127,11,57,29,0,0,100,999,7,8,29,1,34,2,2,48,91,5,3,3,80
1,395.5,48.4082,20101201,46,6500,26,1,REG4,M_Open,175000,39000,98,782,268,263,263,3,73,21,0,0,100,999,7,8,21,3,24,0,0,13,62,3,2,0,42
1,481,48.4082,20110101,41,10500,17,2,REG4,M_Open,182349,56300,95,769,261,269,169,11,87,14,0,0,100,999,7,8,14,1,57,0,0,17,69,1,4,0,83
1,473,48.4082,20110201,62,3633,41,2,REG4,O_Open,120274,99999,83,773,255,256,321,4,173,4,0,0,100,999,7,8,4,1,0,0,0,45,.,1,.,0,50
1,71,48.4082,20120201,79,4417,42,1,REG4,O_Open,194800,125000,64,792,269,268,435,4,164,19,0,0,100,999,7,8,19,1,0,1,1,3,.,6,.,0,43
1,0,48.4082,20100601,43,3207,35,2,REG4,O_Open,70004,17000,89,788,265,257,137,25,101,10,0,0,100,999,7,8,11,0,64,0,0,0,.,1,.,1,33
1,0,48.4082,20110901,36,156404,7,2,REG4,NA,1200000,100000,85,773,266,253,165,10,90,16,0,0,100,999,7,8,16,1,31,2,2,0,.,1,2,0,50
1,220.5,48.4082,20111101,58,7292,26,1,REG4,O_Open,154839,36355,90,768,268,269,217,19,94,25,0,0,100,999,7,8,25,0,12,0,0,13,.,1,.,0,17
1,391.5,48.4082,20110501,28,3750,38,2,REG4,M_Open,129690,25000,89,707,239,230,106,6,52,44,0,0,100,999,7,8,48,4,48,0,0,20,50,10,4,0,70
1,0,48.4082,20110101,38,6916,25,2,REG4,M_Open,199051,40000,82,798,269,262,191,25,108,3,0,0,100,999,7,8,3,0,33,1,1,0,.,0,1,0,50
0,1236,1,20110201,42,13833,27,2,REG4,M_Open,664000,100000,63,686,220,234,265,25,106,10,0,0,67,18,6,6,13,0,15,2,2,42,.,3,1,0,57
1,266,48.4082,20100301,43,8692,25,2,REG4,O_Open,186501,17500,89,678,243,232,248,6,72,35,1,1,97,8,0,2,39,1,28,0,0,9,63,3,3,1,33
0,361.09,1,20100301,47,4800,36,2,REG4,M_Open,78201,6392,80,657,186,167,149,20,69,23,2,2,83,9,4,3,25,0,25,1,1,51,.,5,1,1,100
1,535.17,48.4082,20120101,37,3333,45,1,REG4,M_Ever,102457,10500,90,733,240,247,227,5,92,28,0,0,100,999,7,8,43,4,57,2,2,49,79,3,2,2,63
1,50.75,48.4082,20100601,50,0,10,1,REG4,NA,0,23800,80,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1,447,48.4082,20110901,53,7917,35,2,REG4,O_Open,162986,50000,61,651,237,235,219,2,69,44,1,1,100,999,6,8,48,3,17,2,2,10,28,2,4,2,43
1,608.5,48.4082,20100901,59,3333,9,1,REG4,O_Open,210441,20000,10,744,259,255,381,3,97,35,0,0,100,999,7,8,37,2,37,0,0,38,80,2,2,0,57
0,1035,1,20100801,37,13417,26,2,REG4,M_Ever,270000,38000,100,661,214,208,155,3,62,39,0,0,80,26,6,6,40,7,48,1,1,45,66,4,5,1,71
1,212.5,48.4082,20100401,55,10833,39,2,REG4,M_Open,145784,50000,98,750,247,249,356,12,120,32,1,1,94,53,6,4,34,0,32,1,1,5,.,7,3,0,56
0,1338,1,20101001,44,7672,35,2,REG4,M_Open,254000,36000,80,664,198,225,246,16,109,19,1,0,81,11,4,5,21,0,24,0,0,87,.,3,2,3,100
1,1161.5,48.4082,20110601,38,6250,26,2,REG4,O_Ever,205000,40000,83,728,256,247,200,6,82,26,0,0,100,999,7,8,26,1,38,0,0,40,82,4,3,1,78
1,562,48.4082,20100301,33,2083,37,2,REG4,M_Open,78430,12000,99,766,250,244,138,3,69,13,0,0,100,999,7,8,13,2,31,0,0,26,.,3,1,0,80
1,603.89,48.4082,20101201,37,2869,25,1,REG4,NA,94000,12000,89,706,235,258,197,27,110,21,0,0,91,45,6,6,22,0,27,2,2,47,23,2,2,.,57
1,144.22,48.4082,20101101,32,0,16,2,REG4,NA,0,13200,90,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
0,741.5,1,20100601,50,48750,17,2,REG4,NA,2000000,100000,45,703,228,238,61,11,36,13,0,0,100,999,7,8,13,1,54,1,1,13,31,1,4,0,60
1,670,48.4082,20111201,38,3142,42,1,REG4,O_Open,83149,25000,82,691,221,212,212,1,39,13,0,0,100,999,7,8,15,7,27,3,3,39,68,4,4,1,73
1,1004,48.4082,20100801,44,4917,33,1,REG4,O_Open,108000,22000,97,707,230,236,149,3,62,25,0,0,100,999,7,8,25,5,20,2,2,30,58,4,3,3,58
1,1255.82,48.4082,20110101,46,13750,23,2,REG4,M_Open,265000,25000,99,674,207,202,101,6,39,15,0,0,100,999,7,8,15,2,33,1,1,70,.,7,1,2,89
1,613,48.4082,20120201,60,4088,29,1,REG4,O_Open,136510,25000,88,731,247,248,225,9,88,44,0,0,98,23,6,6,58,3,21,0,0,22,.,10,1,0,65
1,312.54,48.4082,20110901,54,0,23,2,REG4,NA,0,100000,63,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
0,621,1,20101001,37,9600,17,1,REG4,O_Open,151256,27000,100,660,213,201,107,4,42,37,0,0,97,11,4,6,37,5,19,0,0,26,94,9,1,2,43
0,454.5,1,20120101,37,2167,32,2,REG4,O_Open,82952,15000,53,705,206,208,149,2,70,10,1,1,85,9,4,4,13,3,31,0,0,47,94,4,2,1,86
1,2252.03,48.4082,20100601,35,5601,46,2,REG4,O_Ever,225000,45000,100,706,246,234,161,17,85,33,0,0,100,999,7,8,36,0,22,3,2,60,.,4,2,1,67
1,102.5,48.4082,20101001,48,15417,24,2,REG4,M_Open,202000,75800,90,786,257,246,213,2,71,40,0,0,100,999,6,7,43,5,40,1,1,2,95,5,2,0,47
1,270,48.4082,20110301,50,4078,46,2,REG4,M_Open,167000,50000,83,766,271,263,339,3,115,27,0,0,100,999,7,8,27,1,22,0,0,11,.,2,1,0,23
0,746.5,1,20100901,32,11250,36,2,REG4,M_Open,330001,25000,100,658,226,233,157,3,66,38,0,0,95,24,6,6,42,4,45,2,2,32,80,3,3,1,75
1,462,48.4082,20100601,60,14000,46,2,REG4,M_Open,131000,100000,76,770,276,267,210,5,106,31,0,0,100,999,7,8,31,3,45,0,0,8,76,2,4,0,46
1,152,48.4082,20100801,79,6367,27,1,REG4,O_Ever,150000,116000,77,755,240,254,401,10,161,13,0,0,93,3,4,6,14,3,14,0,0,5,.,2,.,0,40
1,763.08,48.4082,20110401,37,9833,15,2,REG4,M_Open,152500,15250,100,718,243,245,229,15,92,25,0,0,100,999,7,8,25,0,8,1,0,67,.,4,1,2,71
1,122.5,48.4082,20101001,54,11167,20,2,REG4,O_Open,252000,50000,79,765,270,259,249,2,80,23,0,0,100,999,7,8,26,2,24,2,2,7,66,2,2,1,27
1,406.5,48.4082,20110401,54,3049,25,1,REG4,O_Open,272470,50000,18,786,268,256,436,2,98,30,0,0,100,999,7,8,33,2,9,1,1,11,97,7,1,1,73
1,681,48.4082,20101101,37,4625,45,2,REG4,M_Ever,125000,23000,100,720,247,237,176,2,77,23,0,0,100,999,7,8,28,3,43,1,1,46,86,5,2,2,78
1,47.39,48.4082,20100501,40,0,3,2,REG4,NA,0,12500,80,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1,208,48.4082,20100301,72,1200,50,1,REG4,O_Open,74415,40000,54,796,276,269,485,66,196,6,0,0,100,999,7,8,6,0,17,0,0,6,.,1,.,0,33
0,768.06,1,20110201,31,2667,28,1,REG4,O_Ever,95292,15000,71,718,220,226,132,6,67,20,0,0,90,63,6,6,21,2,29,2,2,67,90,2,2,1,67
1,433,48.4082,20101001,34,11083,18,2,REG4,M_Open,184335,38000,83,751,265,268,162,23,89,26,0,0,100,999,7,8,26,0,31,1,1,11,58,1,2,0,33
1,500.5,48.4082,20110201,48,9321,34,1,REG4,M_Open,83000,30000,45,735,305,269,266,13,90,41,0,0,100,999,7,8,44,0,36,1,1,18,36,2,5,1,70
1,1626.5,48.4082,20100901,41,11667,23,1,REG4,M_Open,254522,85000,94,766,253,256,169,34,95,17,0,0,100,999,7,8,17,0,35,1,1,31,.,2,1,0,50
1,1627.49,48.4082,20110101,35,5417,31,2,REG4,O_Open,177678,32378,100,743,250,255,187,2,93,18,0,0,100,999,7,8,19,1,26,0,0,31,.,3,1,2,63
0,242,1,20111101,64,8334,16,2,REG4,O_Ever,300000,55000,68,761,268,266,414,14,108,30,0,0,100,999,7,8,31,0,45,2,2,13,13,4,3,0,88
1,1088,48.4082,20100801,31,6354,36,2,REG4,M_Open,265000,45750,95,689,223,227,76,1,36,19,0,0,100,999,7,8,20,3,25,2,2,31,42,5,2,1,64
1,198.5,48.4082,20101001,42,4000,43,1,REG4,M_Ever,171072,60000,50,752,248,258,159,1,78,21,0,0,92,18,6,6,24,2,38,1,1,4,.,2,.,0,50
1,95.5,48.4082,20100301,45,5152,13,2,REG4,M_Open,118000,25000,88,803,273,268,226,44,120,15,0,0,100,999,7,8,15,0,47,1,1,5,.,1,4,0,63
1,102.5,48.4082,20110101,36,8333,38,2,REG4,O_Open,231000,112900,70,792,273,269,132,32,82,7,0,0,100,999,7,8,7,0,29,0,0,1,59,1,2,0,60
1,1172.5,48.4082,20110801,40,9500,24,2,REG4,NA,236000,40000,99,618,198,203,239,2,93,28,0,0,93,3,4,6,30,2,37,3,3,63,94,6,2,3,90
1,382.24,48.4082,20120101,43,0,24,1,REG4,NA,0,25000,64,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
0,427.5,1,20101201,36,5700,41,1,REG4,NA,143836,14000,70,705,210,214,72,4,30,13,0,0,100,999,7,8,13,3,62,9,8,41,88,3,5,0,80
1,0,48.4082,20110501,32,5417,33,2,REG4,M_Open,182000,32500,100,759,252,228,118,2,48,15,0,0,100,999,7,8,18,2,24,2,2,0,.,0,1,0,33
1,558,48.4082,20120101,45,11083,31,2,REG4,M_Open,176767,36000,82,732,223,226,211,48,119,19,1,1,90,26,6,3,20,0,30,0,0,50,.,1,1,0,40
1,388,48.4082,20110601,50,6208,24,2,REG4,M_Open,72000,25000,99,691,207,246,241,4,88,10,2,0,75,56,6,5,13,1,50,1,0,39,68,4,2,2,100
1,1503.68,48.4082,20100701,47,5500,34,1,REG4,O_Open,81427,30000,90,739,256,255,290,2,132,31,0,0,100,999,7,8,33,1,27,1,1,42,.,5,1,0,75
0,179.5,1,20110101,46,7917,45,2,REG4,M_Open,81000,70000,86,735,260,241,218,3,73,35,0,0,97,71,6,6,36,5,29,0,0,5,96,3,4,2,41
0,73,1,20110701,61,10417,30,1,REG4,M_Open,313924,100000,75,719,247,249,337,5,115,27,0,0,89,7,4,6,27,1,37,0,0,3,3,2,2,0,42
1,819.5,48.4082,20111001,70,16400,21,2,REG4,M_Open,576000,150000,50,792,260,268,250,13,102,14,0,0,93,999,6,7,15,0,47,0,0,11,.,1,2,0,75
0,749,1,20110501,57,7750,33,2,REG4,M_Open,172000,34400,87,676,222,216,277,3,77,37,1,0,92,5,6,5,38,4,16,4,4,24,72,5,2,0,47
1,47,48.4082,20101201,59,10833,24,2,REG4,M_Ever,136763,50000,87,809,269,269,318,33,100,22,0,0,100,999,7,8,22,0,64,0,0,1,.,3,2,0,56
1,366.5,48.4082,20110601,32,8583,24,2,REG4,O_Open,229633,46000,98,759,252,244,129,14,65,19,0,0,100,999,7,8,20,0,30,2,2,12,80,2,2,0,67
1,0,48.4082,20100701,33,13167,19,2,REG4,M_Open,275528,50000,83,735,242,236,136,1,72,21,1,0,93,63,6,5,28,4,36,3,3,0,73,0,4,0,80
